gitaccount_id,district_id,frequency,date
3389,13,POPLATEK MESICNE,1996/1/30
2106,1,POPLATEK MESICNE,1996/2/1
355,62,POPLATEK TYDNE,1996/2/1
2702,74,POPLATEK MESICNE,1996/2/1
11054,59,POPLATEK TYDNE,1996/2/1
10558,40,POPLATEK MESICNE,1996/2/1
1859,50,POPLATEK MESICNE,1996/2/2
2109,34,POPLATEK MESICNE,1996/2/2
6512,34,POPLATEK TYDNE,1996/2/3
1963,42,POPLATEK MESICNE,1996/2/3
1977,41,POPLATEK MESICNE,1996/2/3
5181,75,POPLATEK MESICNE,1996/2/3
1791,1,POPLATEK MESICNE,1996/2/3
2635,27,POPLATEK MESICNE,1996/2/4
1623,1,POPLATEK MESICNE,1996/2/4
4293,64,POPLATEK PO OBRATU,1996/2/4
4851,52,POPLATEK MESICNE,1996/2/4
2774,42,POPLATEK MESICNE,1996/2/5
2469,11,POPLATEK MESICNE,1996/2/5
3931,28,POPLATEK MESICNE,1996/2/5
2348,65,POPLATEK MESICNE,1996/2/5
218,68,POPLATEK MESICNE,1996/2/6
804,64,POPLATEK MESICNE,1996/2/6
923,13,POPLATEK MESICNE,1996/2/7
1744,76,POPLATEK MESICNE,1996/2/7
2890,69,POPLATEK MESICNE,1996/2/7
1233,31,POPLATEK MESICNE,1996/2/8
2719,10,POPLATEK MESICNE,1996/2/8
516,6,POPLATEK MESICNE,1996/2/8
2551,5,POPLATEK MESICNE,1996/2/8
2499,2,POPLATEK MESICNE,1996/2/8
2893,39,POPLATEK MESICNE,1996/2/8
1922,60,POPLATEK MESICNE,1996/2/9
264,15,POPLATEK MESICNE,1996/2/9
3890,50,POPLATEK MESICNE,1996/2/10
6686,61,POPLATEK MESICNE,1996/2/10
3519,52,POPLATEK MESICNE,1996/2/10
3597,1,POPLATEK PO OBRATU,1996/2/11
1611,69,POPLATEK MESICNE,1996/2/11
2230,7,POPLATEK MESICNE,1996/2/11
3933,61,POPLATEK MESICNE,1996/2/11
2212,33,POPLATEK MESICNE,1996/2/12
1964,25,POPLATEK MESICNE,1996/2/12
4999,1,POPLATEK MESICNE,1996/2/12
8680,17,POPLATEK MESICNE,1996/2/12
1612,66,POPLATEK MESICNE,1996/2/12
2390,1,POPLATEK MESICNE,1996/2/12
2600,1,POPLATEK MESICNE,1996/2/13
1737,77,POPLATEK MESICNE,1996/2/13
2993,1,POPLATEK TYDNE,1996/2/13
2753,26,POPLATEK MESICNE,1996/2/13
2409,76,POPLATEK MESICNE,1996/2/13
949,58,POPLATEK MESICNE,1996/2/13
3468,32,POPLATEK MESICNE,1996/2/14
3979,37,POPLATEK MESICNE,1996/2/14
296,49,POPLATEK MESICNE,1996/2/14
1836,42,POPLATEK MESICNE,1996/2/15
1111,5,POPLATEK MESICNE,1996/2/16
3680,27,POPLATEK MESICNE,1996/2/16
1916,72,POPLATEK MESICNE,1996/2/16
2473,14,POPLATEK MESICNE,1996/2/16
390,44,POPLATEK MESICNE,1996/2/16
3439,16,POPLATEK MESICNE,1996/2/16
7594,16,POPLATEK MESICNE,1996/2/16
3578,1,POPLATEK MESICNE,1996/2/17
2226,2,POPLATEK MESICNE,1996/2/17
466,71,POPLATEK MESICNE,1996/2/18
3335,35,POPLATEK MESICNE,1996/2/18
620,26,POPLATEK MESICNE,1996/2/18
2074,12,POPLATEK MESICNE,1996/2/18
1380,53,POPLATEK MESICNE,1996/2/19
2304,49,POPLATEK MESICNE,1996/2/19
3754,37,POPLATEK TYDNE,1996/2/19
1102,70,POPLATEK MESICNE,1996/2/19
55,20,POPLATEK MESICNE,1996/2/19
2403,25,POPLATEK MESICNE,1996/2/20
1732,51,POPLATEK MESICNE,1996/2/20
3721,22,POPLATEK MESICNE,1996/2/21
184,77,POPLATEK MESICNE,1996/2/21
691,24,POPLATEK MESICNE,1996/2/21
10233,27,POPLATEK MESICNE,1996/2/21
3358,44,POPLATEK MESICNE,1996/2/21
4,12,POPLATEK MESICNE,1996/2/21
3151,6,POPLATEK MESICNE,1996/2/21
2017,54,POPLATEK MESICNE,1996/2/21
2804,53,POPLATEK MESICNE,1996/2/22
1310,1,POPLATEK MESICNE,1996/2/22
3016,26,POPLATEK MESICNE,1996/2/23
827,36,POPLATEK MESICNE,1996/2/23
959,1,POPLATEK MESICNE,1996/2/23
1585,42,POPLATEK MESICNE,1996/2/23
590,50,POPLATEK MESICNE,1996/2/24
3924,70,POPLATEK MESICNE,1996/2/24
2772,11,POPLATEK MESICNE,1996/2/24
1962,77,POPLATEK MESICNE,1996/2/24
10478,70,POPLATEK TYDNE,1996/2/24
5692,66,POPLATEK MESICNE,1996/2/25
1265,49,POPLATEK MESICNE,1996/2/25
167,29,POPLATEK TYDNE,1996/2/26
2187,9,POPLATEK TYDNE,1996/2/26
3079,18,POPLATEK MESICNE,1996/2/26
3286,8,POPLATEK MESICNE,1996/2/26
230,1,POPLATEK MESICNE,1996/2/26
3193,74,POPLATEK MESICNE,1996/2/27
5593,15,POPLATEK MESICNE,1996/2/27
4088,45,POPLATEK MESICNE,1996/3/1
3409,23,POPLATEK MESICNE,1996/3/1
1216,77,POPLATEK MESICNE,1996/3/1
2491,76,POPLATEK MESICNE,1996/3/1
2498,40,POPLATEK MESICNE,1996/3/1
3366,68,POPLATEK MESICNE,1996/3/2
936,7,POPLATEK MESICNE,1996/3/2
856,2,POPLATEK MESICNE,1996/3/3
718,1,POPLATEK MESICNE,1996/3/3
3698,1,POPLATEK MESICNE,1996/3/3
3462,51,POPLATEK MESICNE,1996/3/4
3881,21,POPLATEK MESICNE,1996/3/4
3709,74,POPLATEK MESICNE,1996/3/5
1349,75,POPLATEK MESICNE,1996/3/5
1886,32,POPLATEK MESICNE,1996/3/5
1897,61,POPLATEK PO OBRATU,1996/3/5
1564,48,POPLATEK MESICNE,1996/3/5
2062,70,POPLATEK MESICNE,1996/3/6
141,38,POPLATEK MESICNE,1996/3/6
1763,73,POPLATEK MESICNE,1996/3/6
2611,1,POPLATEK MESICNE,1996/3/6
825,19,POPLATEK MESICNE,1996/3/6
3943,71,POPLATEK MESICNE,1996/3/6
9422,70,POPLATEK MESICNE,1996/3/6
1606,23,POPLATEK MESICNE,1996/3/7
3263,44,POPLATEK MESICNE,1996/3/7
2289,1,POPLATEK MESICNE,1996/3/7
3121,46,POPLATEK MESICNE,1996/3/8
3088,18,POPLATEK MESICNE,1996/3/8
3952,26,POPLATEK MESICNE,1996/3/8
3974,55,POPLATEK MESICNE,1996/3/8
3502,74,POPLATEK MESICNE,1996/3/8
3351,70,POPLATEK MESICNE,1996/3/8
2105,70,POPLATEK MESICNE,1996/3/9
3144,67,POPLATEK MESICNE,1996/3/9
846,72,POPLATEK MESICNE,1996/3/9
357,20,POPLATEK MESICNE,1996/3/10
103,44,POPLATEK MESICNE,1996/3/10
3118,48,POPLATEK MESICNE,1996/3/10
4361,69,POPLATEK MESICNE,1996/3/11
1722,32,POPLATEK MESICNE,1996/3/11
4273,15,POPLATEK MESICNE,1996/3/11
1510,33,POPLATEK MESICNE,1996/3/11
895,24,POPLATEK MESICNE,1996/3/12
840,70,POPLATEK MESICNE,1996/3/12
2263,36,POPLATEK MESICNE,1996/3/12
356,70,POPLATEK MESICNE,1996/3/12
4863,5,POPLATEK MESICNE,1996/3/12
3455,34,POPLATEK MESICNE,1996/3/13
4092,74,POPLATEK MESICNE,1996/3/13
10807,34,POPLATEK MESICNE,1996/3/13
2598,1,POPLATEK MESICNE,1996/3/14
2633,25,POPLATEK MESICNE,1996/3/14
1800,51,POPLATEK MESICNE,1996/3/14
1698,68,POPLATEK MESICNE,1996/3/14
3994,15,POPLATEK MESICNE,1996/3/14
1365,42,POPLATEK MESICNE,1996/3/15
666,27,POPLATEK MESICNE,1996/3/15
9242,57,POPLATEK MESICNE,1996/3/15
4346,25,POPLATEK MESICNE,1996/3/15
3296,67,POPLATEK MESICNE,1996/3/15
2864,54,POPLATEK MESICNE,1996/3/16
1980,49,POPLATEK MESICNE,1996/3/16
1445,60,POPLATEK MESICNE,1996/3/16
821,60,POPLATEK MESICNE,1996/3/16
5591,9,POPLATEK MESICNE,1996/3/16
236,72,POPLATEK MESICNE,1996/3/16
210,48,POPLATEK MESICNE,1996/3/17
3795,36,POPLATEK MESICNE,1996/3/18
865,17,POPLATEK MESICNE,1996/3/18
739,66,POPLATEK MESICNE,1996/3/18
3672,26,POPLATEK MESICNE,1996/3/19
2334,50,POPLATEK MESICNE,1996/3/19
1028,23,POPLATEK MESICNE,1996/3/19
468,49,POPLATEK MESICNE,1996/3/19
853,1,POPLATEK MESICNE,1996/3/20
525,70,POPLATEK MESICNE,1996/3/20
3322,65,POPLATEK TYDNE,1996/3/20
2033,71,POPLATEK MESICNE,1996/3/20
3130,13,POPLATEK MESICNE,1996/3/20
2904,13,POPLATEK MESICNE,1996/3/20
1014,74,POPLATEK MESICNE,1996/3/20
116,8,POPLATEK MESICNE,1996/3/21
10436,60,POPLATEK MESICNE,1996/3/21
4214,1,POPLATEK MESICNE,1996/3/21
824,32,POPLATEK MESICNE,1996/3/21
3743,1,POPLATEK MESICNE,1996/3/22
2192,59,POPLATEK MESICNE,1996/3/22
2406,5,POPLATEK MESICNE,1996/3/22
2889,8,POPLATEK MESICNE,1996/3/23
1369,32,POPLATEK MESICNE,1996/3/23
2767,54,POPLATEK MESICNE,1996/3/23
4008,27,POPLATEK MESICNE,1996/3/23
874,56,POPLATEK TYDNE,1996/3/23
3815,1,POPLATEK MESICNE,1996/3/24
3605,3,POPLATEK MESICNE,1996/3/24
3138,37,POPLATEK MESICNE,1996/3/24
2578,54,POPLATEK MESICNE,1996/3/25
2708,1,POPLATEK MESICNE,1996/3/25
631,68,POPLATEK MESICNE,1996/3/25
1170,25,POPLATEK MESICNE,1996/3/26
2650,72,POPLATEK MESICNE,1996/3/26
7890,23,POPLATEK MESICNE,1996/3/26
3219,1,POPLATEK MESICNE,1996/3/26
3115,14,POPLATEK MESICNE,1996/3/27
208,54,POPLATEK MESICNE,1996/3/27
286,71,POPLATEK MESICNE,1996/3/27
898,71,POPLATEK MESICNE,1996/3/27
2936,3,POPLATEK MESICNE,1996/3/27
3422,21,POPLATEK MESICNE,1996/3/28
10049,17,POPLATEK MESICNE,1996/3/28
1250,62,POPLATEK MESICNE,1996/3/28
1384,74,POPLATEK TYDNE,1996/3/28
2624,31,POPLATEK MESICNE,1996/3/28
3349,47,POPLATEK MESICNE,1996/3/28
1351,40,POPLATEK MESICNE,1996/3/29
2631,1,POPLATEK MESICNE,1996/3/29
7520,9,POPLATEK MESICNE,1996/3/29
10065,76,POPLATEK MESICNE,1996/3/30
708,26,POPLATEK MESICNE,1996/3/30
3917,1,POPLATEK MESICNE,1996/3/30
514,70,POPLATEK MESICNE,1996/3/30
2659,14,POPLATEK MESICNE,1996/3/30
3265,52,POPLATEK PO OBRATU,1996/3/30
1832,70,POPLATEK MESICNE,1996/4/1
7565,59,POPLATEK MESICNE,1996/4/2
3308,40,POPLATEK MESICNE,1996/4/2
1932,35,POPLATEK MESICNE,1996/4/3
1521,74,POPLATEK MESICNE,1996/4/4
2909,58,POPLATEK MESICNE,1996/4/4
3706,8,POPLATEK MESICNE,1996/4/4
1847,47,POPLATEK MESICNE,1996/4/4
2335,70,POPLATEK MESICNE,1996/4/4
3041,70,POPLATEK MESICNE,1996/4/4
3116,54,POPLATEK MESICNE,1996/4/5
251,74,POPLATEK MESICNE,1996/4/6
3632,56,POPLATEK TYDNE,1996/4/6
2929,51,POPLATEK MESICNE,1996/4/6
10345,36,POPLATEK MESICNE,1996/4/7
1450,63,POPLATEK MESICNE,1996/4/7
1461,73,POPLATEK MESICNE,1996/4/7
1920,40,POPLATEK MESICNE,1996/4/8
734,5,POPLATEK MESICNE,1996/4/8
8085,73,POPLATEK MESICNE,1996/4/8
1948,64,POPLATEK MESICNE,1996/4/8
3534,59,POPLATEK MESICNE,1996/4/8
278,73,POPLATEK MESICNE,1996/4/8
2012,4,POPLATEK MESICNE,1996/4/8
1020,56,POPLATEK MESICNE,1996/4/9
2986,63,POPLATEK MESICNE,1996/4/9
615,72,POPLATEK MESICNE,1996/4/9
7894,27,POPLATEK MESICNE,1996/4/9
3294,75,POPLATEK MESICNE,1996/4/9
2450,48,POPLATEK MESICNE,1996/4/10
1503,71,POPLATEK MESICNE,1996/4/10
3247,61,POPLATEK MESICNE,1996/4/11
3568,40,POPLATEK MESICNE,1996/4/11
152,1,POPLATEK MESICNE,1996/4/12
5072,6,POPLATEK MESICNE,1996/4/12
1456,9,POPLATEK MESICNE,1996/4/12
1622,19,POPLATEK MESICNE,1996/4/12
10215,38,POPLATEK MESICNE,1996/4/12
2247,24,POPLATEK MESICNE,1996/4/13
2205,51,POPLATEK MESICNE,1996/4/13
1543,1,POPLATEK MESICNE,1996/4/14
1655,41,POPLATEK MESICNE,1996/4/15
3976,74,POPLATEK MESICNE,1996/4/15
1383,11,POPLATEK MESICNE,1996/4/15
439,69,POPLATEK MESICNE,1996/4/15
1550,1,POPLATEK MESICNE,1996/4/15
101,35,POPLATEK MESICNE,1996/4/16
1473,39,POPLATEK MESICNE,1996/4/16
1121,32,POPLATEK MESICNE,1996/4/17
2254,1,POPLATEK MESICNE,1996/4/17
3806,36,POPLATEK MESICNE,1996/4/18
283,44,POPLATEK MESICNE,1996/4/18
2432,8,POPLATEK MESICNE,1996/4/18
3802,44,POPLATEK MESICNE,1996/4/18
3821,18,POPLATEK MESICNE,1996/4/18
3907,37,POPLATEK MESICNE,1996/4/18
3854,8,POPLATEK MESICNE,1996/4/18
3606,1,POPLATEK MESICNE,1996/4/18
1939,6,POPLATEK TYDNE,1996/4/19
5726,17,POPLATEK PO OBRATU,1996/4/19
3998,2,POPLATEK MESICNE,1996/4/20
3021,10,POPLATEK MESICNE,1996/4/20
1607,71,POPLATEK MESICNE,1996/4/20
1733,18,POPLATEK MESICNE,1996/4/20
2474,33,POPLATEK MESICNE,1996/4/20
3816,25,POPLATEK MESICNE,1996/4/21
766,3,POPLATEK MESICNE,1996/4/21
695,5,POPLATEK MESICNE,1996/4/21
2287,1,POPLATEK MESICNE,1996/4/21
1358,39,POPLATEK MESICNE,1996/4/21
3019,33,POPLATEK MESICNE,1996/4/21
1641,50,POPLATEK MESICNE,1996/4/22
1624,53,POPLATEK MESICNE,1996/4/22
798,1,POPLATEK MESICNE,1996/4/22
7240,17,POPLATEK MESICNE,1996/4/23
4458,60,POPLATEK MESICNE,1996/4/23
3596,59,POPLATEK MESICNE,1996/4/23
1709,24,POPLATEK MESICNE,1996/4/23
3859,53,POPLATEK MESICNE,1996/4/23
481,72,POPLATEK MESICNE,1996/4/23
1070,62,POPLATEK MESICNE,1996/4/23
3280,1,POPLATEK MESICNE,1996/4/24
689,1,POPLATEK MESICNE,1996/4/24
4488,33,POPLATEK MESICNE,1996/4/24
2246,1,POPLATEK MESICNE,1996/4/25
3301,14,POPLATEK MESICNE,1996/4/25
7997,10,POPLATEK MESICNE,1996/4/25
1542,1,POPLATEK MESICNE,1996/4/25
5395,47,POPLATEK MESICNE,1996/4/26
780,3,POPLATEK MESICNE,1996/4/26
5505,1,POPLATEK MESICNE,1996/4/26
3178,4,POPLATEK MESICNE,1996/4/27
500,56,POPLATEK MESICNE,1996/4/27
3451,52,POPLATEK MESICNE,1996/4/27
1304,40,POPLATEK MESICNE,1996/4/27
3664,1,POPLATEK MESICNE,1996/4/28
3038,10,POPLATEK MESICNE,1996/4/28
951,3,POPLATEK MESICNE,1996/4/28
1529,1,POPLATEK MESICNE,1996/4/28
3027,62,POPLATEK MESICNE,1996/4/29
4342,74,POPLATEK MESICNE,1996/4/29
1582,28,POPLATEK MESICNE,1996/5/1
2730,23,POPLATEK MESICNE,1996/5/2
8896,28,POPLATEK PO OBRATU,1996/5/2
1716,46,POPLATEK MESICNE,1996/5/2
986,74,POPLATEK MESICNE,1996/5/2
1192,29,POPLATEK MESICNE,1996/5/2
2116,70,POPLATEK MESICNE,1996/5/2
4127,50,POPLATEK MESICNE,1996/5/3
3791,1,POPLATEK TYDNE,1996/5/3
3531,59,POPLATEK MESICNE,1996/5/3
2994,77,POPLATEK MESICNE,1996/5/3
1328,8,POPLATEK MESICNE,1996/5/4
97,74,POPLATEK MESICNE,1996/5/5
3648,61,POPLATEK MESICNE,1996/5/6
2591,1,POPLATEK MESICNE,1996/5/6
1614,63,POPLATEK MESICNE,1996/5/7
706,49,POPLATEK MESICNE,1996/5/7
2232,1,POPLATEK MESICNE,1996/5/7
2946,54,POPLATEK MESICNE,1996/5/7
2346,27,POPLATEK MESICNE,1996/5/8
3736,54,POPLATEK MESICNE,1996/5/8
3887,62,POPLATEK MESICNE,1996/5/8
1672,5,POPLATEK MESICNE,1996/5/8
1752,68,POPLATEK MESICNE,1996/5/8
1996,6,POPLATEK TYDNE,1996/5/8
1244,68,POPLATEK MESICNE,1996/5/8
1213,36,POPLATEK MESICNE,1996/5/8
3928,24,POPLATEK MESICNE,1996/5/8
1045,3,POPLATEK MESICNE,1996/5/9
302,7,POPLATEK MESICNE,1996/5/9
444,26,POPLATEK MESICNE,1996/5/9
2035,53,POPLATEK MESICNE,1996/5/10
3942,27,POPLATEK TYDNE,1996/5/10
9494,21,POPLATEK MESICNE,1996/5/10
913,59,POPLATEK MESICNE,1996/5/10
3248,77,POPLATEK MESICNE,1996/5/11
51,67,POPLATEK MESICNE,1996/5/11
132,40,POPLATEK PO OBRATU,1996/5/11
3512,46,POPLATEK MESICNE,1996/5/11
6792,1,POPLATEK MESICNE,1996/5/11
491,44,POPLATEK MESICNE,1996/5/12
9513,59,POPLATEK MESICNE,1996/5/12
684,49,POPLATEK MESICNE,1996/5/12
3285,43,POPLATEK MESICNE,1996/5/12
3434,32,POPLATEK MESICNE,1996/5/13
2619,20,POPLATEK MESICNE,1996/5/13
6158,67,POPLATEK MESICNE,1996/5/13
1013,59,POPLATEK MESICNE,1996/5/13
3523,65,POPLATEK MESICNE,1996/5/14
136,74,POPLATEK MESICNE,1996/5/14
632,29,POPLATEK MESICNE,1996/5/14
3769,3,POPLATEK MESICNE,1996/5/14
2757,54,POPLATEK MESICNE,1996/5/14
360,32,POPLATEK MESICNE,1996/5/14
9199,72,POPLATEK MESICNE,1996/5/15
2752,74,POPLATEK MESICNE,1996/5/15
10694,73,POPLATEK TYDNE,1996/5/15
76,52,POPLATEK MESICNE,1996/5/16
1924,66,POPLATEK MESICNE,1996/5/16
8772,1,POPLATEK MESICNE,1996/5/16
2505,60,POPLATEK MESICNE,1996/5/16
7542,54,POPLATEK MESICNE,1996/5/16
1074,59,POPLATEK MESICNE,1996/5/16
3495,54,POPLATEK MESICNE,1996/5/17
1904,70,POPLATEK MESICNE,1996/5/18
1040,19,POPLATEK MESICNE,1996/5/18
776,66,POPLATEK MESICNE,1996/5/18
3162,63,POPLATEK TYDNE,1996/5/18
379,32,POPLATEK MESICNE,1996/5/18
3731,70,POPLATEK MESICNE,1996/5/20
1323,43,POPLATEK MESICNE,1996/5/20
580,75,POPLATEK MESICNE,1996/5/20
2805,39,POPLATEK MESICNE,1996/5/20
1399,45,POPLATEK MESICNE,1996/5/20
1210,28,POPLATEK MESICNE,1996/5/21
8972,70,POPLATEK MESICNE,1996/5/21
891,34,POPLATEK MESICNE,1996/5/23
2888,19,POPLATEK MESICNE,1996/5/23
832,42,POPLATEK MESICNE,1996/5/24
1905,34,POPLATEK MESICNE,1996/5/25
7713,50,POPLATEK TYDNE,1996/5/25
4099,54,POPLATEK MESICNE,1996/5/26
3055,15,POPLATEK MESICNE,1996/5/26
1715,60,POPLATEK MESICNE,1996/5/26
1646,1,POPLATEK TYDNE,1996/5/27
612,1,POPLATEK MESICNE,1996/5/27
450,59,POPLATEK MESICNE,1996/5/28
10445,72,POPLATEK MESICNE,1996/5/29
268,3,POPLATEK MESICNE,1996/5/29
3240,35,POPLATEK TYDNE,1996/5/29
877,1,POPLATEK MESICNE,1996/5/29
621,52,POPLATEK MESICNE,1996/6/1
1124,26,POPLATEK MESICNE,1996/6/2
687,27,POPLATEK MESICNE,1996/6/2
3590,57,POPLATEK MESICNE,1996/6/2
3459,76,POPLATEK MESICNE,1996/6/2
2389,40,POPLATEK MESICNE,1996/6/2
2837,46,POPLATEK MESICNE,1996/6/2
2190,41,POPLATEK TYDNE,1996/6/4
3746,70,POPLATEK MESICNE,1996/6/4
2982,19,POPLATEK MESICNE,1996/6/4
9263,68,POPLATEK MESICNE,1996/6/4
1405,53,POPLATEK MESICNE,1996/6/4
1954,72,POPLATEK MESICNE,1996/6/5
1973,71,POPLATEK MESICNE,1996/6/5
3448,58,POPLATEK TYDNE,1996/6/6
1913,48,POPLATEK MESICNE,1996/6/6
958,72,POPLATEK MESICNE,1996/6/6
3199,66,POPLATEK MESICNE,1996/6/6
375,68,POPLATEK MESICNE,1996/6/7
1270,55,POPLATEK PO OBRATU,1996/6/7
9548,62,POPLATEK MESICNE,1996/6/7
3522,16,POPLATEK MESICNE,1996/6/7
669,35,POPLATEK MESICNE,1996/6/7
732,38,POPLATEK MESICNE,1996/6/7
4585,27,POPLATEK MESICNE,1996/6/8
171,46,POPLATEK MESICNE,1996/6/8
3676,58,POPLATEK MESICNE,1996/6/8
1082,2,POPLATEK MESICNE,1996/6/8
6699,35,POPLATEK MESICNE,1996/6/8
1219,1,POPLATEK MESICNE,1996/6/8
4803,26,POPLATEK MESICNE,1996/6/8
1528,50,POPLATEK MESICNE,1996/6/8
9510,1,POPLATEK MESICNE,1996/6/9
7926,69,POPLATEK TYDNE,1996/6/9
3591,1,POPLATEK PO OBRATU,1996/6/9
1058,47,POPLATEK MESICNE,1996/6/11
1431,41,POPLATEK MESICNE,1996/6/11
181,21,POPLATEK MESICNE,1996/6/11
603,62,POPLATEK MESICNE,1996/6/11
409,1,POPLATEK MESICNE,1996/6/11
3584,55,POPLATEK MESICNE,1996/6/12
93,2,POPLATEK MESICNE,1996/6/12
2104,48,POPLATEK MESICNE,1996/6/12
2710,12,POPLATEK MESICNE,1996/6/12
3957,33,POPLATEK TYDNE,1996/6/13
1869,1,POPLATEK MESICNE,1996/6/14
2397,70,POPLATEK MESICNE,1996/6/14
2603,9,POPLATEK MESICNE,1996/6/14
3723,2,POPLATEK MESICNE,1996/6/14
3668,1,POPLATEK MESICNE,1996/6/15
2400,40,POPLATEK MESICNE,1996/6/15
3015,19,POPLATEK MESICNE,1996/6/15
558,10,POPLATEK MESICNE,1996/6/15
3114,1,POPLATEK MESICNE,1996/6/15
4626,9,POPLATEK MESICNE,1996/6/15
1444,70,POPLATEK MESICNE,1996/6/16
4447,62,POPLATEK MESICNE,1996/6/16
3515,68,POPLATEK MESICNE,1996/6/16
8158,48,POPLATEK TYDNE,1996/6/16
848,31,POPLATEK MESICNE,1996/6/16
1086,37,POPLATEK MESICNE,1996/6/17
2602,46,POPLATEK MESICNE,1996/6/17
4768,39,POPLATEK MESICNE,1996/6/17
507,52,POPLATEK MESICNE,1996/6/17
3647,77,POPLATEK MESICNE,1996/6/17
3180,1,POPLATEK MESICNE,1996/6/18
1271,17,POPLATEK MESICNE,1996/6/18
2870,1,POPLATEK MESICNE,1996/6/18
3645,36,POPLATEK MESICNE,1996/6/18
3239,5,POPLATEK MESICNE,1996/6/19
3485,53,POPLATEK MESICNE,1996/6/19
567,15,POPLATEK MESICNE,1996/6/19
373,67,POPLATEK MESICNE,1996/6/20
2977,28,POPLATEK MESICNE,1996/6/20
488,25,POPLATEK MESICNE,1996/6/20
3120,1,POPLATEK MESICNE,1996/6/20
3801,1,POPLATEK MESICNE,1996/6/20
72,1,POPLATEK TYDNE,1996/6/20
10361,21,POPLATEK MESICNE,1996/6/21
587,19,POPLATEK MESICNE,1996/6/21
1097,67,POPLATEK MESICNE,1996/6/22
3206,38,POPLATEK MESICNE,1996/6/22
3696,1,POPLATEK MESICNE,1996/6/22
2387,70,POPLATEK MESICNE,1996/6/22
3585,1,POPLATEK MESICNE,1996/6/23
2706,47,POPLATEK MESICNE,1996/6/23
2773,38,POPLATEK MESICNE,1996/6/23
1781,10,POPLATEK MESICNE,1996/6/23
962,64,POPLATEK MESICNE,1996/6/24
2395,3,POPLATEK MESICNE,1996/6/24
3227,1,POPLATEK MESICNE,1996/6/24
2295,57,POPLATEK MESICNE,1996/6/25
9631,11,POPLATEK MESICNE,1996/6/25
140,24,POPLATEK MESICNE,1996/6/25
788,12,POPLATEK MESICNE,1996/6/25
2040,75,POPLATEK MESICNE,1996/6/25
1029,26,POPLATEK MESICNE,1996/6/25
3318,62,POPLATEK MESICNE,1996/6/25
2420,35,POPLATEK MESICNE,1996/6/25
3432,1,POPLATEK MESICNE,1996/6/25
6688,16,POPLATEK MESICNE,1996/6/25
3899,22,POPLATEK MESICNE,1996/6/25
1275,32,POPLATEK MESICNE,1996/6/26
1087,55,POPLATEK MESICNE,1996/6/26
1396,46,POPLATEK MESICNE,1996/6/26
3573,59,POPLATEK MESICNE,1996/6/27
3149,57,POPLATEK MESICNE,1996/6/27
1007,1,POPLATEK MESICNE,1996/6/28
4379,44,POPLATEK MESICNE,1996/6/28
2950,62,POPLATEK MESICNE,1996/6/28
3793,5,POPLATEK MESICNE,1996/6/28
3588,33,POPLATEK MESICNE,1996/6/28
878,52,POPLATEK MESICNE,1996/6/29
3864,33,POPLATEK MESICNE,1996/7/1
1266,57,POPLATEK MESICNE,1996/7/1
3089,12,POPLATEK TYDNE,1996/7/2
7181,77,POPLATEK PO OBRATU,1996/7/2
1241,53,POPLATEK MESICNE,1996/7/2
1004,70,POPLATEK MESICNE,1996/7/2
2344,13,POPLATEK MESICNE,1996/7/2
2530,74,POPLATEK MESICNE,1996/7/2
170,59,POPLATEK MESICNE,1996/7/2
2319,58,POPLATEK MESICNE,1996/7/2
7033,75,POPLATEK MESICNE,1996/7/3
88,31,POPLATEK MESICNE,1996/7/3
1480,41,POPLATEK TYDNE,1996/7/3
2526,16,POPLATEK MESICNE,1996/7/4
2604,68,POPLATEK MESICNE,1996/7/4
5269,49,POPLATEK MESICNE,1996/7/4
3563,1,POPLATEK MESICNE,1996/7/4
3550,68,POPLATEK MESICNE,1996/7/4
1903,11,POPLATEK MESICNE,1996/7/5
3153,2,POPLATEK MESICNE,1996/7/5
265,19,POPLATEK MESICNE,1996/7/5
2812,18,POPLATEK MESICNE,1996/7/5
1609,41,POPLATEK MESICNE,1996/7/5
2737,69,POPLATEK MESICNE,1996/7/6
7101,54,POPLATEK MESICNE,1996/7/6
313,73,POPLATEK MESICNE,1996/7/6
2593,5,POPLATEK MESICNE,1996/7/6
1232,48,POPLATEK MESICNE,1996/7/6
2108,74,POPLATEK MESICNE,1996/7/6
3694,70,POPLATEK MESICNE,1996/7/6
1289,72,POPLATEK MESICNE,1996/7/7
2445,52,POPLATEK MESICNE,1996/7/7
7733,19,POPLATEK TYDNE,1996/7/8
1758,21,POPLATEK MESICNE,1996/7/8
9859,27,POPLATEK MESICNE,1996/7/8
10711,36,POPLATEK MESICNE,1996/7/8
725,70,POPLATEK MESICNE,1996/7/8
1739,3,POPLATEK MESICNE,1996/7/8
10202,70,POPLATEK MESICNE,1996/7/8
506,67,POPLATEK MESICNE,1996/7/8
955,59,POPLATEK MESICNE,1996/7/8
932,20,POPLATEK MESICNE,1996/7/8
413,18,POPLATEK MESICNE,1996/7/9
3334,67,POPLATEK MESICNE,1996/7/9
2625,48,POPLATEK TYDNE,1996/7/9
2147,28,POPLATEK MESICNE,1996/7/10
984,2,POPLATEK MESICNE,1996/7/10
3848,20,POPLATEK MESICNE,1996/7/10
2825,54,POPLATEK MESICNE,1996/7/10
5602,19,POPLATEK PO OBRATU,1996/7/10
1094,35,POPLATEK MESICNE,1996/7/10
690,10,POPLATEK MESICNE,1996/7/11
