client_id,birth_number,district_id,gender,age
3751,1966/10/12,33,M,33
3752,1961/2/6,33,F,38
3753,1959/4/14,1,F,40
3754,1947/7/13,1,F,52
3755,1951/7/9,37,F,48
3756,1971/10/3,12,F,28
3757,1922/4/16,5,M,77
3758,1963/9/14,53,F,36
3759,1961/10/12,53,M,38
3760,1955/1/4,18,M,44
3761,1975/8/5,48,M,24
3762,1959/2/18,60,F,40
3763,1977/8/12,38,F,22
3764,1978/1/29,38,M,21
3765,1956/1/24,45,F,43
3766,1980/3/10,1,F,19
3767,1936/9/7,14,M,63
3768,1944/3/4,14,F,55
3769,1957/9/10,54,M,42
3770,1925/1/3,35,F,74
3771,1942/3/27,48,M,57
3772,1936/8/23,48,F,63
3773,1964/7/29,33,F,35
3774,1922/10/29,1,M,77
3775,1928/11/27,46,M,71
3776,1978/7/9,74,M,21
3777,1975/9/4,74,F,24
3779,1949/5/15,6,M,50
3780,1977/11/22,37,M,22
3781,1975/3/12,17,F,24
3782,1980/9/10,1,M,19
3783,1968/7/8,1,F,31
3784,1974/11/8,1,M,25
3785,1920/7/18,66,F,79
3786,1920/7/10,13,M,79
3787,1978/5/7,21,F,21
3788,1955/7/5,56,F,44
3789,1964/10/17,66,M,35
3790,1936/8/28,48,M,63
3791,1939/3/18,72,M,60
3792,1972/9/21,74,M,27
3793,1951/6/20,39,F,48
3794,1976/5/6,37,F,23
3795,1982/5/3,12,M,17
3796,1953/6/29,3,M,46
3797,1951/7/14,3,F,48
3798,1954/11/17,1,F,45
3799,1929/3/24,2,M,70
3800,1954/6/15,38,F,45
3801,1948/8/15,38,M,51
3802,1925/7/28,67,M,74
3803,1930/7/15,1,M,69
3804,1933/4/11,1,F,66
3805,1942/12/20,68,M,57
3806,1967/6/27,54,F,32
3807,1947/11/7,33,F,52
3808,1943/1/24,57,M,56
3811,1952/6/20,6,M,47
3812,1967/2/8,1,M,32
3813,1978/8/25,2,F,21
3814,1945/9/13,1,M,54
3815,1969/4/12,28,F,30
3816,1966/1/26,1,M,33
3817,1937/10/21,77,F,62
3818,1942/7/28,71,M,57
3819,1936/5/24,71,F,63
3821,1939/5/16,22,M,60
3822,1953/11/26,48,M,46
3823,1956/12/8,63,M,43
3824,1971/1/7,41,M,28
3825,1965/4/20,41,F,34
3826,1921/3/8,33,M,78
3827,1923/5/5,33,F,76
3829,1972/3/13,59,M,27
3830,1968/2/24,18,F,31
3831,1918/2/11,11,M,81
3832,1925/9/4,11,F,74
3833,1935/3/1,19,M,64
3834,1976/9/12,1,F,23
3835,1931/5/12,50,F,68
3836,1948/11/21,77,M,51
3837,1921/8/22,39,F,78
3838,1929/10/27,65,M,70
3839,1937/7/5,65,F,62
3840,1933/6/12,50,F,66
3841,1919/7/8,26,M,80
3842,1976/6/26,74,M,23
3843,1942/4/21,4,F,57
3844,1963/12/26,71,F,36
3845,1959/5/9,1,M,40
3846,1980/7/11,27,F,19
3847,1959/9/14,6,F,40
3848,1938/8/14,45,F,61
3849,1932/12/11,1,F,67
3850,1957/1/26,45,F,42
3851,1961/11/20,45,M,38
3852,1952/9/12,10,F,47
3853,1980/7/4,59,F,19
3854,1959/8/30,24,M,40
3855,1939/3/20,29,M,60
3856,1944/6/9,1,F,55
3857,1952/12/3,72,F,47
3858,1948/6/14,18,F,51
3859,1941/5/3,18,M,58
3860,1938/4/10,74,M,61
3861,1951/1/27,11,F,48
3862,1947/7/13,40,F,52
3863,1939/10/27,1,F,60
3864,1931/11/17,1,M,68
3865,1977/11/6,75,M,22
3866,1977/7/3,75,F,22
3868,1962/11/14,66,M,37
3869,1946/2/24,17,F,53
3870,1971/8/8,4,F,28
3871,1979/3/25,4,M,20
3872,1930/4/19,8,M,69
3873,1960/12/16,23,F,39
3874,1942/8/10,61,F,57
3875,1930/7/27,1,F,69
3876,1923/5/22,1,M,76
3877,1956/9/13,38,F,43
3880,1961/8/24,29,F,38
3881,1947/5/7,45,F,52
3882,1942/5/10,45,M,57
3883,1965/9/27,18,M,34
3884,1963/11/18,72,M,36
3885,1940/1/17,70,F,59
3886,1965/7/17,8,F,34
3887,1920/1/17,67,M,79
3888,1916/10/27,67,F,83
3890,1958/10/22,3,M,41
3891,1958/12/14,75,M,41
3892,1979/4/19,1,M,20
3893,1969/12/26,1,M,30
3894,1941/1/21,29,M,58
3895,1945/5/3,29,F,54
3896,1923/10/3,5,M,76
3897,1951/3/28,16,F,48
3898,1948/1/17,57,F,51
3899,1919/9/20,55,F,80
3900,1943/9/23,55,M,56
3901,1951/4/12,55,F,48
3902,1949/12/20,65,F,50
3903,1948/3/18,1,F,51
3904,1939/1/15,29,F,60
3905,1935/8/5,29,M,64
3906,1936/12/23,64,M,63
3907,1954/12/9,1,F,45
3908,1929/11/25,73,M,70
3909,1923/9/16,73,F,76
3910,1919/8/23,37,F,80
3911,1952/10/13,31,F,47
3912,1945/3/7,1,F,54
3913,1951/8/1,8,M,48
3914,1920/8/24,52,F,79
3915,1977/1/5,20,M,22
3916,1970/8/27,47,F,29
3917,1967/12/28,47,M,32
3918,1974/1/10,5,M,25
3919,1942/6/17,35,M,57
3920,1925/8/13,44,F,74
3921,1958/1/21,28,F,41
3922,1928/4/8,1,F,71
3923,1935/10/20,1,M,64
3924,1971/1/9,56,M,28
3925,1936/8/14,45,F,63
3926,1972/10/1,54,M,27
3927,1948/2/23,61,F,51
3928,1928/8/8,77,F,71
3929,1957/11/1,74,M,42
3930,1921/1/17,1,M,78
3931,1921/10/15,1,F,78
3932,1939/10/6,59,M,60
3933,1946/9/7,59,F,53
3934,1968/10/15,12,M,31
3935,1939/11/27,71,M,60
3936,1962/4/8,36,F,37
3937,1963/6/9,36,M,36
3938,1980/1/22,27,M,19
3939,1953/11/6,40,M,46
3942,1952/8/13,53,M,47
3943,1945/12/4,1,M,54
3944,1936/1/1,8,M,63
3945,1931/10/25,8,F,68
3946,1975/5/11,1,M,24
3947,1967/5/25,23,M,32
3948,1979/5/23,44,F,20
3949,1974/8/26,44,M,25
3950,1924/3/21,38,M,75
3951,1920/7/22,38,F,79
3952,1965/12/28,52,F,34
3953,1925/6/9,14,F,74
3954,1957/10/31,64,M,42
3955,1960/5/31,64,F,39
3956,1975/6/2,21,F,24
3957,1971/8/12,21,M,28
3958,1946/4/30,37,F,53
3959,1970/7/15,30,F,29
3960,1964/1/6,8,M,35
3961,1943/4/3,53,F,56
3962,1952/11/28,74,M,47
3963,1974/2/7,76,M,25
3964,1942/5/7,74,M,57
3965,1963/5/16,1,M,36
3966,1969/10/7,1,F,30
3967,1960/9/26,18,F,39
3968,1955/6/15,18,M,44
3969,1951/2/19,4,F,48
3970,1980/8/9,46,F,19
3971,1966/2/20,1,M,33
3972,1930/6/1,1,M,69
3973,1982/8/20,1,F,17
3974,1938/8/24,68,M,61
3975,1954/7/19,1,F,45
3976,1967/9/13,43,M,32
3977,1975/9/27,8,M,24
3978,1970/12/15,18,M,29
3979,1928/10/14,54,F,71
3980,1953/7/13,1,M,46
3981,1979/6/16,19,M,20
3982,1919/1/15,45,F,80
3983,1926/5/22,1,F,73
3984,1964/3/13,1,F,35
3985,1979/4/16,75,F,20
3987,1960/11/7,67,M,39
3988,1974/9/4,53,F,25
3989,1980/3/27,53,M,19
3990,1973/2/3,29,M,26
3991,1967/5/17,11,M,32
3992,1948/11/10,71,F,51
3993,1980/3/7,14,F,19
3994,1965/1/31,21,F,34
3995,1948/8/15,1,F,51
3996,1947/7/16,36,F,52
3997,1927/1/5,13,F,72
3998,1950/6/3,59,F,49
3999,1976/1/16,30,F,23
4000,1957/10/22,40,M,42
4001,1956/1/29,69,M,43
4002,1920/6/29,25,F,79
4003,1949/4/23,8,M,50
4004,1957/8/12,30,F,42
4006,1978/5/7,25,F,21
4007,1948/11/7,23,M,51
4008,1951/5/8,23,F,48
4009,1966/6/29,4,M,33
4010,1948/6/17,4,F,51
4011,1957/12/19,62,F,42
4012,1956/10/9,56,F,43
4013,1951/12/6,1,F,48
4014,1980/9/6,17,M,19
4015,1972/12/27,65,F,27
4016,1971/5/25,13,F,28
4017,1964/5/15,13,M,35
4018,1980/9/7,3,F,19
4019,1945/9/16,11,M,54
4020,1953/3/31,45,F,46
4021,1948/12/10,45,M,51
4022,1926/2/10,1,M,73
4023,1925/5/17,1,F,74
4024,1964/10/16,3,M,35
4025,1971/10/7,3,F,28
4026,1945/9/24,76,F,54
4027,1965/6/28,16,F,34
4028,1970/8/8,16,M,29
4029,1967/1/3,17,M,32
4030,1976/9/21,44,F,23
4031,1975/5/22,67,M,24
4032,1964/8/2,35,F,35
4033,1925/10/15,51,M,74
4034,1937/7/17,58,M,62
4035,1930/8/20,58,F,69
4036,1976/7/9,25,F,23
4037,1966/10/22,1,F,33
4040,1961/5/17,59,F,38
4041,1954/1/26,59,M,45
4042,1939/9/4,1,M,60
4043,1953/5/9,70,F,46
4044,1930/4/29,44,F,69
4046,1944/12/18,1,F,55
4047,1937/1/28,1,M,62
4048,1923/11/24,4,M,76
4049,1945/9/13,4,M,54
4050,1948/12/30,47,M,51
4051,1949/10/6,74,M,50
4052,1950/10/17,74,F,49
4053,1929/9/23,70,F,70
4054,1959/2/8,72,F,40
4055,1953/6/1,74,F,46
4056,1952/7/26,63,F,47
4057,1922/6/11,70,F,77
4059,1924/5/11,54,M,75
4060,1954/6/21,44,F,45
4061,1978/12/24,8,M,21
4062,1950/8/8,71,M,49
4063,1966/2/16,61,F,33
4064,1972/2/8,61,M,27
4065,1942/6/27,73,M,57
4066,1936/11/28,30,F,63
4067,1959/7/8,21,F,40
4068,1924/6/25,11,M,75
4069,1959/3/7,68,M,40
4070,1959/5/23,68,F,40
4071,1942/12/15,45,F,57
4072,1941/5/8,45,M,58
4073,1955/2/10,24,M,44
4074,1958/6/8,24,F,41
4075,1944/9/18,8,F,55
4076,1969/11/17,49,M,30
4077,1955/3/6,68,F,44
4078,1951/6/4,23,M,48
4079,1955/6/29,27,M,44
4080,1943/9/26,21,F,56
4081,1978/6/3,9,M,21
4082,1961/1/15,58,F,38
4083,1968/1/30,74,F,31
4084,1957/10/5,55,M,42
4085,1952/12/4,55,F,47
4086,1941/12/22,63,F,58
4087,1946/2/16,64,F,53
4088,1948/12/18,68,F,51
4089,1947/2/27,68,M,52
4090,1971/6/22,23,M,28
4091,1982/9/7,29,F,17
4092,1933/11/11,14,F,66
4093,1946/9/29,1,M,53
4094,1979/12/19,2,M,20
4095,1974/9/14,25,M,25
4096,1980/3/16,25,F,19
4098,1938/3/28,13,M,61
4099,1945/5/3,12,F,54
4100,1955/3/13,74,M,44
4101,1970/5/7,1,F,29
4102,1969/8/15,4,F,30
4103,1965/5/19,4,M,34
4104,1919/4/10,23,M,80
4105,1980/11/15,16,F,19
4106,1936/11/9,1,M,63
4107,1954/9/9,49,M,45
4108,1926/1/26,43,F,73
4109,1953/8/11,63,M,46
4112,1974/11/28,38,M,25
4113,1947/9/9,76,F,52
4114,1964/2/9,63,M,35
4115,1943/3/27,33,M,56
4116,1936/11/24,36,M,63
4117,1918/7/1,53,F,81
4118,1978/6/17,28,M,21
4119,1962/2/20,62,F,37
4120,1961/3/6,62,M,38
4121,1923/2/12,23,M,76
4122,1969/9/18,39,M,30
4123,1966/11/12,39,F,33
4124,1963/11/10,19,F,36
4125,1922/4/17,31,F,77
4126,1975/9/9,74,M,24
4127,1970/5/26,74,F,29
4129,1952/3/31,75,F,47
4131,1976/6/2,48,M,23
4132,1962/10/15,42,M,37
4133,1965/3/22,42,F,34
4134,1954/2/12,1,F,45
4136,1959/1/6,31,M,40
4137,1949/8/30,21,M,50
4138,1968/9/18,11,F,31
4139,1969/7/20,74,M,30
4140,1963/10/4,70,M,36
4141,1970/3/18,9,M,29
4142,1960/6/11,36,M,39
4143,1955/8/24,27,M,44
4144,1955/9/11,27,F,44
4145,1922/12/2,73,F,77
4146,1955/6/13,9,F,44
4147,1972/12/23,64,M,27
4148,1968/2/8,64,F,31
4149,1979/3/7,1,M,20
4150,1977/8/10,1,F,22
4151,1926/7/17,73,F,73
4152,1927/6/7,73,M,72
4153,1956/4/12,32,M,43
4154,1953/10/25,32,F,46
4155,1923/5/13,1,M,76
4156,1962/11/2,5,F,37
4157,1972/5/9,1,M,27
4158,1920/7/10,35,F,79
4159,1913/12/6,35,M,86
4160,1969/6/27,16,F,30
4161,1972/9/9,22,F,27
4163,1951/6/7,4,M,48
4164,1924/10/22,45,F,75
4165,1955/3/13,53,M,44
4166,1947/2/26,1,M,52
4167,1949/5/31,6,F,50
4169,1980/2/19,58,F,19
4170,1983/8/27,58,M,16
4171,1980/5/18,1,M,19
4172,1945/4/29,1,F,54
4173,1978/6/4,52,F,21
4174,1927/2/11,63,M,72
4175,1965/1/6,13,F,34
4176,1922/8/31,32,M,77
4177,1935/12/25,34,M,64
4178,1926/8/31,32,M,73
4179,1920/7/29,54,M,79
4180,1932/6/17,63,M,67
4181,1964/5/15,76,F,35
4182,1941/6/23,16,M,58
4183,1940/11/13,16,F,59
4184,1975/4/26,8,F,24
4185,1964/4/23,51,F,35
4186,1978/10/14,38,M,21
4187,1967/8/28,25,F,32
4188,1976/8/17,1,M,23
4189,1941/12/7,64,M,58
4190,1942/11/17,17,M,57
4191,1957/1/6,32,F,42
4192,1931/11/21,72,M,68
4193,1937/2/28,8,F,62
4194,1940/1/3,63,F,59
4195,1945/7/30,63,M,54
4196,1951/1/16,55,F,48
4198,1954/10/17,23,F,45
4199,1961/12/19,23,M,38
4201,1977/7/19,3,M,22
4202,1970/5/20,3,F,29
4203,1967/1/8,1,F,32
4204,1960/6/3,1,M,39
4205,1935/2/5,30,M,64
4206,1942/10/9,22,M,57
4207,1938/3/2,70,M,61
4209,1933/2/23,70,F,66
4210,1979/9/15,40,M,20
4211,1973/4/17,22,F,26
4212,1945/5/27,53,M,54
4213,1925/6/27,64,F,74
4214,1921/7/3,64,M,78
4215,1952/6/8,49,F,47
4217,1951/6/25,9,F,48
4218,1939/10/6,48,F,60
4219,1944/1/4,51,F,55
4220,1963/9/15,33,M,36
4221,1941/9/26,63,F,58
4222,1928/8/16,60,M,71
4223,1970/5/30,54,M,29
4224,1977/4/3,42,F,22
4225,1977/8/8,76,M,22
4226,1957/4/8,31,M,42
4227,1963/12/24,51,F,36
4229,1961/10/5,36,M,38
4230,1961/11/11,74,F,38
4231,1959/8/8,1,F,40
4232,1971/2/15,70,M,28
4233,1938/2/15,46,M,61
4234,1972/11/8,70,F,27
4235,1975/11/15,9,F,24
4236,1962/1/17,42,F,37
4237,1923/7/31,16,F,76
4238,1971/4/26,41,F,28
4239,1920/12/11,70,M,79
4240,1960/10/21,46,F,39
4241,1950/3/30,20,F,49
4242,1954/4/27,20,M,45
4243,1958/1/26,7,M,41
4244,1922/8/12,68,F,77
4245,1919/9/23,68,M,80
4246,1980/9/9,36,F,19
4247,1975/1/16,26,F,24
4248,1975/5/7,9,F,24
4249,1977/5/21,52,M,22
4250,1961/9/6,72,F,38
4251,1960/4/26,44,M,39
4252,1953/5/28,44,F,46
4253,1936/5/19,16,F,63
4254,1972/3/5,65,M,27
4255,1925/6/28,66,F,74
4256,1957/3/29,70,M,42
4257,1968/6/29,1,F,31
4258,1966/5/11,44,F,33
4259,1949/6/16,10,F,50
4260,1967/6/1,12,M,32
4261,1924/8/4,34,F,75
4262,1925/4/24,59,F,74
4263,1972/6/26,73,F,27
4264,1971/6/21,74,F,28
4265,1978/1/19,59,M,21
4266,1974/1/26,1,F,25
4267,1936/4/21,24,F,63
4268,1928/6/11,24,M,71
4269,1955/9/7,45,F,44
4270,1972/2/5,58,F,27
4271,1964/7/23,58,M,35
4272,1978/8/30,42,F,21
4273,1976/11/29,18,F,23
4274,1937/5/24,70,F,62
4275,1957/6/26,49,F,42
4276,1973/8/5,74,F,26
4277,1979/11/5,74,M,20
4278,1949/11/18,33,M,50
4279,1949/10/13,51,M,50
4280,1944/1/8,55,F,55
4281,1931/4/13,54,M,68
4282,1932/6/9,3,M,67
4283,1924/9/5,27,M,75
4284,1946/11/26,68,M,53
4285,1945/12/28,68,F,54
4286,1965/9/28,6,F,34
4287,1953/10/7,62,F,46
4288,1946/3/8,70,F,53
4289,1981/11/23,66,M,18
4290,1947/3/9,32,M,52
4291,1951/5/7,58,F,48
4292,1952/7/19,72,M,47
4293,1959/12/16,4,F,40
4294,1956/6/22,4,M,43
4295,1960/3/16,18,M,39
4296,1925/11/6,57,M,74
4297,1928/10/16,57,F,71
4298,1920/4/18,33,M,79
4299,1977/9/15,50,F,22
4300,1977/11/15,1,F,22
4301,1956/5/3,14,F,43
4302,1944/1/4,30,F,55
4303,1978/3/5,21,F,21
4304,1945/6/15,5,F,54
4305,1939/6/21,40,F,60
4306,1940/10/17,40,M,59
4307,1977/4/14,1,M,22
4308,1970/1/10,44,F,29
4309,1979/4/26,39,F,20
4310,1925/5/30,65,F,74
4311,1981/4/12,59,M,18
4312,1979/10/20,72,F,20
4313,1968/2/21,53,F,31
4314,1925/5/24,58,F,74
4315,1959/4/25,74,F,40
4316,1943/8/26,1,F,56
4317,1978/10/11,53,F,21
4318,1942/9/11,43,F,57
4319,1946/11/6,43,M,53
4320,1958/11/4,66,F,41
4321,1973/10/18,19,F,26
4322,1970/10/1,19,M,29
4323,1924/3/20,40,M,75
4324,1918/7/22,40,F,81
4325,1947/7/19,55,M,52
4326,1930/9/20,1,M,69
4327,1937/8/23,1,F,62
4328,1976/6/13,59,F,23
4329,1947/5/18,64,F,52
4330,1921/7/2,33,M,78
4331,1959/9/3,5,M,40
4332,1936/1/11,57,M,63
4333,1958/4/20,1,M,41
4334,1954/2/19,1,F,45
4335,1924/12/25,54,F,75
4336,1969/8/2,19,F,30
4337,1966/4/21,48,M,33
4338,1944/10/25,30,M,55
4339,1977/9/15,59,F,22
4340,1949/7/18,1,F,50
4341,1964/5/1,76,M,35
4342,1918/4/7,63,F,81
4343,1929/8/9,27,F,70
4344,1925/6/15,54,M,74
4345,1974/9/29,18,F,25
4346,1973/9/20,3,F,26
4347,1926/6/20,54,F,73
4348,1978/4/17,3,F,21
4349,1959/8/22,1,F,40
4350,1966/8/20,1,M,33
4352,1971/7/24,72,M,28
4353,1979/9/19,28,F,20
4354,1986/8/13,28,M,13
4355,1938/12/29,1,F,61
4358,1942/10/24,70,M,57
4359,1950/8/2,64,M,49
4360,1965/7/10,19,F,34
4361,1955/5/4,46,M,44
4362,1943/9/16,50,M,56
4363,1951/7/1,50,F,48
4364,1977/12/5,22,M,22
4365,1961/5/12,10,M,38
4367,1982/3/30,14,M,17
4368,1977/10/21,32,F,22
4369,1965/6/15,53,M,34
4370,1939/6/28,59,M,60
4371,1968/12/12,32,M,31
4372,1933/10/11,3,M,66
4373,1951/12/20,51,M,48
4376,1954/3/5,70,M,45
4377,1978/1/31,48,M,21
4380,1931/5/13,1,M,68
4381,1959/1/25,56,M,40
4382,1980/10/20,18,M,19
4383,1963/8/1,21,M,36
4384,1973/1/12,10,F,26
4385,1972/10/2,21,F,27
4386,1945/12/27,53,F,54
4387,1946/2/18,52,M,53
4388,1936/9/16,4,F,63
4389,1926/7/1,10,F,73
4390,1972/4/29,7,F,27
4393,1941/9/11,1,F,58
4394,1975/12/30,64,F,24
4395,1958/5/16,36,F,41
4396,1974/11/7,63,F,25
4397,1973/11/26,63,M,26
4398,1958/7/23,77,M,41
4399,1967/11/20,61,F,32
4400,1959/8/29,54,F,40
4401,1968/7/20,8,M,31
4402,1929/4/11,23,M,70
4403,1938/10/19,36,F,61
4404,1951/4/9,31,F,48
4405,1959/4/17,47,F,40
4406,1954/11/1,1,M,45
4407,1975/7/6,70,M,24
4408,1923/5/19,62,M,76
4409,1928/1/22,62,F,71
4410,1976/1/12,24,F,23
4411,1950/1/2,54,M,49
4412,1952/11/26,54,F,47
4413,1977/5/4,74,M,22
4414,1933/6/19,50,M,66
4415,1977/7/9,4,M,22
4416,1970/12/25,67,M,29
4417,1976/4/24,1,M,23
4418,1970/5/19,28,M,29
4420,1957/5/6,55,M,42
4421,1944/6/27,1,F,55
4422,1943/7/31,76,F,56
4423,1918/5/24,27,M,81
4424,1933/5/6,21,M,66
4425,1936/10/15,21,F,63
4426,1969/9/13,26,F,30
4427,1940/11/3,30,M,59
4428,1954/3/9,38,M,45
4429,1945/4/2,64,M,54
4430,1938/6/27,64,F,61
4431,1930/9/30,58,M,69
4432,1964/3/14,1,F,35
4433,1968/2/22,1,M,31
4434,1964/3/29,64,M,35
4435,1965/10/30,64,F,34
4436,1920/4/28,27,M,79
4437,1961/10/26,70,F,38
4438,1957/12/4,70,M,42
4439,1975/3/25,70,M,24
4440,1948/12/26,33,M,51
4441,1943/10/7,33,F,56
4442,1921/4/29,23,F,78
4444,1969/3/28,77,M,30
4445,1964/4/14,77,F,35
4446,1950/10/11,71,F,49
4447,1957/8/16,71,M,42
4448,1942/5/2,72,F,57
4449,1949/11/8,8,M,50
4450,1949/1/5,67,F,50
4451,1927/10/19,50,F,72
4452,1924/6/8,70,F,75
4453,1976/5/29,61,F,23
4454,1976/2/9,61,M,23
4455,1976/7/29,70,M,23
4456,1936/10/23,30,M,63
4457,1943/1/17,1,M,56
4458,1950/12/23,22,F,49
4459,1962/5/21,1,F,37
4460,1957/2/24,1,M,42
4461,1957/4/22,54,F,42
4462,1977/9/13,1,M,22
4463,1923/8/17,76,M,76
4464,1964/11/19,53,M,35
4465,1937/6/2,74,M,62
4466,1922/10/7,75,F,77
4467,1944/11/17,20,F,55
4468,1944/5/4,20,M,55
4469,1973/2/28,8,F,26
4471,1975/6/11,64,F,24
4472,1965/7/25,74,M,34
4473,1944/12/27,1,M,55
4474,1964/12/9,3,F,35
4476,1927/1/13,3,M,72
4477,1957/1/18,74,M,42
4478,1952/5/14,74,F,47
4479,1958/7/24,2,F,41
4480,1963/3/30,74,M,36
4481,1975/6/16,1,M,24
4482,1979/1/17,56,M,20
4483,1966/8/29,63,F,33
4484,1955/4/11,37,M,44
4485,1919/7/20,36,M,80
4486,1914/6/14,36,F,85
4487,1974/8/14,22,M,25
4488,1971/4/3,22,F,28
4489,1948/3/24,76,M,51
4490,1956/2/18,76,F,43
4491,1977/7/13,2,F,22
4492,1965/9/8,16,F,34
4493,1947/10/5,33,M,52
4494,1952/11/9,54,M,47
4495,1979/4/11,66,M,20
4496,1971/2/19,10,M,28
4497,1964/9/14,10,F,35
4498,1931/12/28,31,M,68
4499,1929/9/28,31,F,70
4500,1924/8/12,17,M,75
4501,1947/3/18,70,F,52
4502,1932/1/10,21,M,67
4503,1928/5/28,21,F,71
4504,1965/11/24,33,F,34
4505,1966/7/6,33,M,33
4506,1954/11/30,11,F,45
4507,1970/8/3,1,M,29
4508,1921/11/14,54,M,78
4509,1920/3/12,54,F,79
4510,1938/12/28,34,F,61
4511,1945/4/27,51,F,54
4512,1963/10/19,1,M,36
4514,1940/12/25,65,M,59
4515,1920/9/28,59,F,79
4516,1961/9/27,1,F,38
4518,1952/4/4,39,F,47
4519,1951/10/31,70,F,48
4520,1957/6/28,1,F,42
4521,1943/9/9,1,M,56
4522,1950/11/1,68,F,49
4523,1952/3/9,68,M,47
4524,1957/7/14,77,M,42
4525,1964/7/17,77,F,35
4526,1970/4/24,70,F,29
4527,1963/2/4,1,F,36
4528,1922/1/9,28,M,77
4529,1976/9/16,37,M,23
4530,1984/9/18,37,F,15
4531,1964/6/25,64,F,35
4532,1953/10/9,39,M,46
4533,1980/1/29,64,M,19
4534,1954/12/24,38,M,45
4535,1931/12/3,1,F,68
4536,1947/10/14,41,M,52
4539,1942/12/12,55,M,57
4540,1936/1/16,69,M,63
4541,1971/3/2,32,F,28
4542,1954/2/6,29,M,45
4543,1941/12/1,1,M,58
4544,1955/6/13,52,F,44
4545,1936/1/20,3,F,63
4546,1951/4/20,23,F,48
4547,1943/12/30,9,F,56
4548,1958/1/5,7,M,41
4549,1920/10/30,10,F,79
4550,1942/10/17,72,F,57
4551,1924/4/29,60,M,75
4552,1919/2/28,60,F,80
4553,1945/2/23,1,F,54
4554,1937/7/24,70,M,62
4555,1960/8/7,52,M,39
4556,1970/5/31,74,M,29
4557,1932/10/24,44,F,67
4558,1928/9/27,44,M,71
4559,1958/3/9,35,F,41
4560,1963/10/20,9,M,36
4561,1968/6/29,40,F,31
4562,1965/10/11,25,M,34
4563,1971/7/25,10,F,28
4564,1975/8/25,10,M,24
4565,1948/3/3,14,M,51
4567,1937/2/12,70,M,62
4568,1982/4/26,70,M,17
4569,1971/7/9,6,F,28
4570,1939/11/3,1,F,60
4571,1967/11/7,1,M,32
4572,1936/5/21,28,F,63
4573,1955/10/12,5,F,44
4574,1966/11/12,20,F,33
4575,1964/9/20,36,F,35
4576,1958/6/27,53,M,41
4577,1949/7/25,64,F,50
4578,1976/12/27,15,M,23
4579,1939/7/1,74,F,60
4580,1944/11/24,30,F,55
4581,1956/6/16,1,F,43
4582,1918/10/12,44,M,81
4583,1941/8/24,61,F,58
4584,1949/6/24,7,F,50
4585,1948/9/10,9,F,51
4586,1951/8/13,9,M,48
4587,1978/5/6,36,F,21
4588,1976/11/5,53,F,23
4589,1976/9/15,2,F,23
4590,1936/3/17,1,M,63
4591,1933/8/19,43,M,66
4592,1955/3/29,1,F,44
4593,1932/7/3,72,M,67
4594,1940/11/25,1,M,59
4595,1940/11/29,1,F,59
4596,1973/8/31,74,F,26
4597,1952/5/19,1,F,47
4598,1941/4/12,25,F,58
4599,1947/12/5,25,M,52
4600,1967/3/13,70,M,32
4601,1935/4/2,1,M,64
4602,1934/4/4,1,F,65
4603,1946/7/26,69,F,53
4604,1968/10/2,67,M,31
4605,1980/9/9,18,F,19
4606,1937/10/14,8,M,62
4607,1976/11/16,74,F,23
4608,1945/1/18,41,M,54
4609,1976/12/19,7,F,23
4610,1966/1/2,34,F,33
4611,1953/5/10,1,F,46
4612,1960/9/23,44,F,39
4615,1951/7/31,56,M,48
4617,1977/12/20,45,M,22
4618,1972/3/27,45,F,27
4619,1941/2/20,77,F,58
4620,1940/11/1,54,F,59
4621,1946/2/10,54,M,53
4622,1972/5/25,50,F,27
4623,1967/5/9,68,M,32
4624,1966/5/24,48,F,33
4625,1967/3/4,48,M,32
4626,1947/11/24,3,F,52
4627,1942/3/24,1,M,57
4628,1938/5/31,1,F,61
4629,1923/5/10,76,M,76
4630,1915/9/27,76,F,84
4631,1933/4/1,8,F,66
4632,1928/4/18,1,M,71
4633,1980/10/31,62,F,19
4634,1940/3/9,67,F,59
4635,1936/2/28,67,M,63
4636,1977/9/22,48,M,22
4637,1969/2/13,61,M,30
4638,1968/2/26,33,F,31
4639,1980/5/16,20,M,19
4640,1956/5/7,75,F,43
4641,1958/2/12,33,M,41
4642,1960/8/3,33,F,39
4643,1969/7/21,1,F,30
4644,1931/1/19,20,M,68
4647,1978/8/20,8,M,21
4648,1964/1/24,33,M,35
4649,1928/6/25,45,F,71
4650,1965/7/15,54,F,34
4651,1979/1/24,2,M,20
4652,1962/2/26,53,M,37
4653,1946/12/18,4,F,53
4654,1950/2/15,2,F,49
4655,1947/10/14,2,M,52
4656,1942/9/16,1,M,57
4657,1941/9/13,15,M,58
4658,1935/10/11,33,M,64
4659,1959/4/14,50,F,40
4660,1975/7/6,60,F,24
4661,1944/5/11,1,F,55
4662,1927/2/10,1,F,72
4663,1942/10/29,72,M,57
4664,1921/8/5,38,M,78
4665,1926/8/27,9,F,73
4666,1928/6/12,9,M,71
4667,1941/4/26,25,M,58
4668,1938/6/25,25,F,61
4670,1968/8/14,51,F,31
4671,1972/7/27,51,M,27
4672,1949/8/28,44,M,50
4673,1952/8/16,69,M,47
4674,1978/12/27,59,F,21
4675,1975/10/2,23,M,24
4677,1921/9/29,3,F,78
4678,1968/12/6,21,M,31
4679,1948/1/31,20,M,51
